position,streams,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,year,2,3,4,5,6,7,8,9
0.11469972188795874,0.008977282324802823,0.09108859836452314,0.07098247681903752,0.12878512621256263,0.010229310609224307,0.010439019412816393,2.3132717019420252e-06,0.02187123624299105,0.050053247351961934,0.08942072878728843,0.0622856630879884,0.10486831715470514,0.10547100863260574,0.13082594983983192,0,1,0,2,2,6,3,5
0.11910936637845472,0.017669039282778014,0.07704740821614726,0.038319598061316046,0.1393072534470013,0.00789264949691573,0.12326414381327996,0.0,0.016898867953399913,0.05604561320328782,0.07794668416162027,0.059926238054999525,0.1134374917890045,0.011408943139698728,0.14172670300209617,1,0,1,1,4,0,7,1
0.034829702172167507,0.06571656766429905,0.10554455203687121,0.048434192423890736,0.14877166559941435,0.005412765863401084,0.004480099129673984,0.0009750916802858365,0.024117792733094463,0.02437938501753547,0.07514459201527643,0.08199491803636033,0.12114679016406088,0.10791811767488182,0.15113376778878698,0,1,2,4,0,3,6,3
0.129865565239453,0.009094069735497945,0.025052436024008296,0.12393185809433052,0.14025573645705827,0.012810749430694282,0.0048581927608867155,1.2966769084417632e-05,0.04530212114719052,0.08821768627273198,0.09882045195075145,0.025006351396474242,0.11416752988083781,0.04264878989801413,0.13995549494298648,0,2,3,3,3,4,5,8
0.12973571758905,0.016367550452844343,0.09010280672302427,0.0709612408601621,0.1287428046451239,0.010244128347392844,0.0035184637828229864,0.0,0.028395705175054995,0.05666496301488773,0.07126433578082558,0.051432797124238205,0.10483694350630303,0.10694573259982063,0.13078681039844953,0,1,0,2,2,6,3,5
0.019321534145163966,0.08940337252701151,0.09722112671708577,0.09868363749009311,0.1460191196000705,0.005859925876747178,0.0033429822930608685,0.0,0.017068777559691477,0.08482026182643225,0.10512284141033755,0.06568102764473212,0.1189017485856244,0.0,0.14855364432394932,0,2,3,4,3,1,0,0
0.12131262700764539,0.009678947181125261,0.1048183842528503,0.020596371308598538,0.12815037241842075,0.006228552487593465,0.07731464609762673,0.002055310162097543,0.014415228456505585,0.07094305672961719,0.06790270137139132,0.03259059897929629,0.10435494796356592,0.10945274714569414,0.13018550843797158,1,0,1,1,4,0,7,1
0.03330605091698397,0.02505675598198457,0.12389711730873869,0.08535518311923422,0.13090382007831036,0.030534333173551476,0.003131511170310144,4.7999896909771014e-05,0.014332788108587255,0.05843166827541048,0.09160366747039948,0.05360470428668769,0.10657936293434872,0.11025451338036074,0.13296052389818244,0,1,2,4,0,3,6,3
0.11661548086449987,0.007768170999405774,0.11576249406611792,0.08769767437482125,0.1145782262185157,0.03786423526023325,0.007632583651313771,1.4576935108062483e-06,0.013013428525507572,0.07461465235912271,0.07848314566027882,0.05184569921391848,0.0932923846915999,0.08444569303981024,0.11638467338134399,0,1,0,2,1,4,4,4
0.125160011131882,0.06707625861982548,0.035751928952885544,0.12082360238861924,0.12358157192777453,0.019563357399596276,4.626280749326487e-05,0.06831185946030889,0.04374675498111808,0.03180422517884685,0.07117971159210836,0.07219826118710593,0.10063116472915136,0.0,0.12012502964328434,0,2,3,0,5,2,1,7
0.10933310055257343,0.00801002843188614,0.11399457473760338,0.06773428060660164,0.11810168354605474,0.017538404208394462,0.02945835458067267,0.0,0.00922900340406636,0.11121898773592166,0.05314595336097581,0.04772994020669982,0.09611701147478983,0.09943139118081706,0.11895728597294312,0,1,0,2,1,4,4,4
0.09551456425033901,0.07113300418291893,0.08935593262586265,0.09633345548944647,0.11059975150706712,0.006392676878643989,0.00332442371548948,2.667608937293205e-07,0.04748031362900034,0.0887132175699743,0.050527169651243556,0.05518285065321804,0.08989606047090731,0.08395465417541631,0.11159165843957877,0,1,2,2,1,5,2,6
0.14473443170041153,0.010754057877962526,0.06716252659213937,0.0671029427369023,0.15289224580747487,0.006093500256424197,0.007978518857013023,6.212058828742702e-07,0.024954503071635166,0.037903310009539955,0.10526140765350318,0.08303506588085004,0.09337705270994293,0.04650964311223211,0.15224017252808605,0,2,3,3,3,1,5,2
0.11882767792059817,0.017929982522725513,0.08848522020815593,0.061401474314393904,0.12289756182944721,0.00616023432603374,0.06703977136457788,2.6803235621187554e-06,0.010380566948415148,0.06363809159182543,0.05039369300857517,0.051673666088479356,0.10006541298576689,0.11645543752653906,0.12464852904090457,1,0,1,1,4,6,3,5
0.12255329286612855,0.008834094347163477,0.1068238087815112,0.0729290951993624,0.12101823016529789,0.006150055213174063,0.02807807110005847,0.0002704028357018376,0.007686394778975054,0.08160432090281597,0.063559182361884,0.04860487710807801,0.09853531084713854,0.1104275035355863,0.12292535995712421,0,1,0,2,2,6,4,4
0.12813092535851084,0.022160296553882578,0.05341127999461524,0.11783404284526322,0.1354341060831265,0.007499631682736408,0.0010511116209100963,0.0,0.008299350469988236,0.06696812570753422,0.07594849315484738,0.05070606791462561,0.11022015084603083,0.08551563427709288,0.13682078349083615,0,1,0,2,1,4,5,8
0.12807517079912067,0.01400390284909028,0.03399278305431207,0.1243158793485392,0.12587779158256954,0.03337292990809283,0.0007954415369793411,9.98232948875499e-07,0.046762007106504515,0.06516105181007892,0.11092099886148454,0.030357034310642215,0.10246013663929654,0.05741300759960582,0.1264908663607347,0,2,3,3,1,4,5,8
0.13214161795410206,0.008344325725163314,0.09205267708401396,0.06633289822870825,0.1311364530879026,0.018391697897617795,0.004570923712145415,0.0,0.014605757918693224,0.05179269303013871,0.1010788451819067,0.0459719135068326,0.10678110541745621,0.09358688836874754,0.13321220288657173,0,1,0,2,2,6,3,5
0.12833132496811403,0.008071038003047688,0.05808646268044207,0.11239728073316603,0.12673092124342558,0.00834034401679421,1.0519335950200019e-05,0.043624304969947125,0.013372722550399356,0.04844926623664608,0.10905191880779531,0.056254833117132585,0.10318096479848365,0.05633443480376981,0.12776366373488637,0,2,3,3,3,4,5,8
0.13091995093532446,0.008882620656078836,0.056017005899841855,0.092757050257821,0.135398858803232,0.012107768852207794,0.0248533581469501,0.0001059635162369057,0.017319626285564965,0.028301635148693247,0.0792565621092889,0.04604371870662169,0.1102483797350101,0.12038616177960873,0.13740133916751937,0,1,0,2,2,6,3,5
0.12325032719573181,0.017947276158239097,0.0835781890488298,0.09537970243090751,0.1261416808533515,0.01874116787452152,0.0021072434360972386,2.3600323069035653e-07,0.02016894348521704,0.049022425462698624,0.06803182319989771,0.0541768734941742,0.10270860599644319,0.11067737715133963,0.12806812820932054,0,1,0,2,2,6,3,5
0.09823517523228595,0.08212181027065117,0.09244873650797727,0.06641061040453217,0.12139685110956154,0.02056628034756602,0.008801122541249706,0.0,0.029987910971240962,0.04386665924139697,0.043707828615985676,0.08252930769665708,0.09885300652305504,0.08805871270731915,0.12301598783052123,0,1,2,2,2,5,2,6
0.05770063051191834,0.013642550744402081,0.1032367922707003,0.09654116895532897,0.11570972568306484,0.00912491525761328,0.059772999785933645,0.0,0.014926866185894368,0.0989202275367021,0.0746421862913405,0.042539374250599137,0.09420511103986669,0.1015141282757184,0.1175233232109173,0,1,2,4,0,3,6,3
0.10031534096279679,0.023412772443382707,0.04515440152653822,0.10920202882193417,0.13783832711809585,0.012441441270345629,0.004705135695323929,0.0,0.032529200109158364,0.07065735188009385,0.05642336009308392,0.061730357146822165,0.11224094093739502,0.09353411744782916,0.13981522454720036,0,1,0,2,1,4,5,8
0.11257422698258217,0.013372920222205802,0.10740887035600087,0.07421112955801144,0.11580669045095199,0.08008680533606555,0.002137821695643598,0.0,0.02605337966277364,0.0974415852830935,0.05540129680637298,0.05188112342986486,0.09430301736760811,0.052842208007711444,0.11647892484111418,0,2,0,3,1,4,4,4
0.1224191558320042,0.012528536221398334,0.11437526391581929,0.0829441529750064,0.14149344179767406,0.020041335197599597,0.0076169973591163,0.0,0.016227891411036185,0.06628901050333742,0.07287101334647056,0.05098653313410622,0.1152180290183569,0.033108629028263475,0.1438800102598111,0,2,3,3,3,1,0,2
0.09949793042408363,0.0086313677950098,0.08596426437740996,0.06902073281615362,0.11920607190748415,0.08409301676277657,0.0237268645709444,0.0,0.01367199318778202,0.07087496365379363,0.05618276553959862,0.06448866584967738,0.09707115163325233,0.08647142817904661,0.12109878330298735,0,1,0,2,2,6,4,4
0.11920895084096486,0.06235336354974434,0.105911766157282,0.06572462652920774,0.11770163357251513,0.005851468036096639,0.027069079987103874,0.0,0.0033618926994463,0.11102948992141974,0.06038079275095324,0.06220515147838202,0.09584639263595165,0.0454444103015288,0.11791098153940366,0,2,3,3,3,1,0,0
0.11184939599136427,0.009828854710411516,0.030589511913734047,0.13766638557941446,0.13596980300848707,0.019968733220629937,3.9313145300728434e-05,4.844602430376033e-07,0.012955817306491375,0.03377327631891517,0.10610060472011086,0.0708528944050917,0.11046853925073015,0.08253396610686735,0.13740241986220827,0,1,0,2,2,4,5,8
0.12948944849612093,0.0090927700637211,0.11326787122434821,0.07053037701383105,0.13117373454347123,0.04680495107453212,0.005856435851515094,0.0,0.022273151275427085,0.05235069678436262,0.049534828387653246,0.03293198194122045,0.10679542144009975,0.09666826940698683,0.13323006249671027,0,1,0,2,2,6,3,5
0.11099193752976202,0.01612003330144647,0.04745199419095961,0.07151244558019369,0.12462077238250917,0.010210133407532193,0.08932047657627397,0.0,0.012396189772709532,0.06466757144591176,0.053001112307489794,0.04630498024040869,0.10147834288435385,0.12538990643756368,0.12653410394288556,1,0,1,1,4,0,7,1
0.11599075865411777,0.009672733793455485,0.0944724075682667,0.11727263485764834,0.12319199060136339,0.006774431684234451,8.677311882665181e-05,0.0005031622735166136,0.011099464123500245,0.08980848074744956,0.08067523547287409,0.052845725378863694,0.10031633180896672,0.07350765692898423,0.12378221298793209,0,2,0,3,1,4,4,4
0.06930506527806933,0.013231197921118074,0.09010728750516962,0.09398433308641485,0.1206372884101331,0.00836724640863337,0.07668043015227835,0.0,0.014087070670812473,0.08810529134777437,0.04942375997821077,0.04695436822513095,0.09813106588045217,0.1085645412757876,0.12242105386001485,0,1,2,4,0,3,6,3
0.07459674360652893,0.014971432051802342,0.09566410550851528,0.07715011024451465,0.13324828906514075,0.006513221815576877,0.032018128875971705,0.0,0.011990730381744827,0.0432505746775822,0.08669435751830784,0.06006232496136335,0.10850435433676935,0.12004073683809252,0.13529489011808943,0,1,2,4,0,3,6,3
0.11266805163247055,0.012027355724164879,0.042205259774392066,0.042602311174144765,0.13922965016475394,0.0065543462300029194,0.10668548025326173,0.0,0.02118902829204868,0.022815735673378384,0.07217363251633244,0.06936379738468827,0.11337665573078798,0.0977384963196448,0.1413701991299286,1,0,1,1,4,0,7,1
0.12027783431184683,0.006493727413561891,0.10828978675786638,0.0815280376116984,0.11936125941965928,0.012513920226197081,0.005305307030631133,1.111556676912174e-06,0.011728066184253753,0.108327911567101,0.06804726421447127,0.046175986715995085,0.09719420954492673,0.09356339137227142,0.12119218607284284,0,1,0,2,1,4,4,4
0.12575056115871577,0.008873268680884701,0.10770780220631633,0.06766172083071594,0.1280275496780915,0.047822351118187785,0.0031026538652532878,3.87375460529418e-06,0.01425943412394848,0.06468504993379455,0.04929688241690386,0.055640495009554425,0.10424916987251048,0.09286563982896048,0.13005354752155718,0,1,0,2,2,6,3,5
0.05393056092664354,0.019292729884486756,0.0916297714450701,0.10293282305258744,0.13765306630066068,0.007185517942069763,0.0333522331024388,0.0,0.046136653548422384,0.0371521160069891,0.0613438305724037,0.03494893370235963,0.11206350322419438,0.12236819317584444,0.1400100671158292,0,1,2,4,0,3,6,3
0.13261864931934786,0.010647775745949238,0.06023878255820931,0.13354455825659356,0.1337474450885128,0.017538730525013292,0.0002330828358899276,0.0,0.013063348944605981,0.0381256621218824,0.09507613537851523,0.046166454431125804,0.1082601218933452,0.07621761455134934,0.13452163834966013,0,1,0,2,2,4,5,8
0.09825928861611992,0.06779539947298428,0.07025689686545858,0.08928395988295482,0.10846705106872223,0.036148549546835045,0.0369130895385171,0.0,0.012918308849429624,0.06631057846567387,0.08556348748129956,0.04107246233212831,0.08832295605943365,0.08883055925517751,0.10985741256526538,0,1,2,2,1,5,2,6
0.10612882204139713,0.009149392477710978,0.08728278559923128,0.10122551375941784,0.12268340512549834,0.023165909313265405,0.03390252614231412,0.0,0.008035245719532203,0.06970884808401123,0.06742954343785504,0.043337887239034686,0.09988595015660907,0.10333029326545766,0.12473387763866509,0,1,0,2,1,4,4,4
0.020734255209102385,0.059096457322239976,0.10213918822217923,0.07818816886254919,0.11659133316393598,0.012963455605301199,0.0697444045534143,0.0,0.011950838322039513,0.11383512663820915,0.055870247363487724,0.047800779696087134,0.09478516667018234,0.09805362069329207,0.11824695767797981,0,1,2,4,0,3,6,3
0.06944020065017555,0.01541629016652339,0.09982126325165129,0.0998421289003243,0.12751365056428382,0.03258149690717268,0.018279101005358258,0.0,0.0915453886114241,0.11157795808685363,0.054836940551200884,0.04570766880381086,0.10383581405633727,0.0,0.1296020984448841,0,2,3,3,3,1,0,0
0.13407008663202477,0.01030152368964898,0.05774045539842536,0.08081930871525862,0.14558399845012238,0.01738112117816606,0.024915766154389507,0.0,0.02230983765627511,0.011466233911364858,0.05604939227271623,0.05017512466806728,0.1185149937078672,0.12260171762882813,0.14807043993684546,0,1,0,2,2,6,3,5
0.0864439468363161,0.007783508613938703,0.07568314983350556,0.08790804549748744,0.10078134343814404,0.04521878762799618,0.03938622182790491,0.0,0.09409875292688798,0.06851707243698944,0.07443922350267276,0.06427598878125328,0.08184042304029926,0.07172795697497493,0.10189557866162939,0,1,0,2,1,4,4,4
0.1257034159435475,0.01825386771399567,0.10263114506303142,0.09202763139916947,0.12798776350291577,0.011000348411179257,0.004843604543131376,0.0,0.017641198157554987,0.11937378244530732,0.07683377970766793,0.05282523987401899,0.10421008575630883,0.01646998481780743,0.13019815266436408,0,2,3,3,3,1,0,0
0.09852217053372628,0.01170219494901593,0.057434692166171614,0.04552950295014253,0.12735583272140238,0.005305638536676578,0.009824372574951641,0.10117477430694191,0.07542111760365372,0.029967093313175118,0.08043380588696519,0.07303902223552385,0.10370754793023819,0.0536418351363301,0.12694039915508498,0,2,3,0,5,2,1,7
0.031640641745078975,0.028541555001137617,0.13239303551505033,0.06502455419359215,0.1351504856055411,0.02233368745278129,0.0020767612087647094,3.439200189682496e-05,0.04978083914860039,0.040745116798302436,0.09191860422256157,0.045417701555320496,0.1100544060698399,0.10752441972340682,0.13736379975812527,0,1,2,4,0,3,6,3
0.08059816033117151,0.021877413838961565,0.045399629888737865,0.12415012677530532,0.12391795202304448,0.010428692727025303,0.00015311200670815254,4.0082133961963235e-06,0.049391478263617436,0.07420915497468224,0.1082962045675105,0.06496005174367275,0.10074770041396439,0.0709286971305209,0.12493761710168146,0,2,3,3,1,4,5,8
0.12723275889119895,0.010507960366312134,0.10380811524112259,0.07336449107945467,0.12626198622917287,0.04365752609851384,0.0007304818983959414,2.6864569029951394e-06,0.02965798575552423,0.00779861173426994,0.09848828176233848,0.04702397956913681,0.10281435061915066,0.10045080232905525,0.1281999819694506,0,1,0,2,2,6,3,5
0.12377217355282712,0.009562816454605027,0.09931707330833302,0.018623841308366678,0.13004924312943128,0.01986552821648778,0.11896463430083887,3.3928470708320017e-06,0.017066979510879342,0.09986309152399972,0.07338035039093294,0.026011081863559188,0.10590132496498576,0.02890984445883232,0.1287086241688502,1,0,1,1,4,0,7,1
0.06273273340819037,0.11028941041251444,0.08433104889236809,0.07848169952587554,0.11105254221984802,0.006862103503224983,0.023247706457574863,9.213528867581901e-07,0.012491071628230346,0.0965845782537614,0.07053737161510434,0.04520025409727083,0.0904255616694636,0.09484290232573049,0.11292009463795584,0,1,2,4,0,5,2,6
0.03241389951080586,0.02998016055231482,0.08670802794949112,0.06474031211335043,0.14152898155931726,0.0050313525995248146,0.0697685194919068,3.071905509194019e-05,0.027626147650957684,0.08503956206940008,0.09910502273066066,0.06473109766074002,0.08643706536214896,0.06457941664988141,0.14227971504440814,1,0,2,4,0,3,6,3
0.062535096172742,0.013907151676229438,0.0940454455114894,0.09320444793547916,0.12046538664219629,0.04767542040294109,0.0006571918444758431,0.0,0.0243110118318607,0.0708627326670623,0.09759411950343012,0.03384911228524984,0.12261783563282745,0.0958392278509456,0.12243582004307066,0,1,2,4,0,3,6,3
0.11978254781180343,0.009468117036875431,0.09214822791927263,0.0863734533406045,0.12722631464095385,0.04734592797251329,0.00011230741359500943,1.1113143488785303e-06,0.015432731409678635,0.030068416319589175,0.09925458546846189,0.03873798791452948,0.10359571702642459,0.10121420629018495,0.12923834812116425,0,1,0,2,2,6,3,5
0.12703521028873957,0.008770291939826822,0.09999535990138891,0.08302101743114158,0.12670821096972448,0.005823873048742433,0.058278127113159245,0.0,0.011415849531257072,0.06388594756077487,0.060198221526394285,0.04640273482823706,0.10317580531065144,0.07708537178382004,0.1282039787661422,0,1,0,2,2,6,4,4
0.08415197411740505,0.010159709002849824,0.08476750579851458,0.07427178282426843,0.11023472595560213,0.04561580406909814,0.04365330369616148,0.0,0.04668018499253672,0.07815972828241954,0.08266271231951919,0.04885609171035325,0.08976210572523205,0.08898829446898004,0.11203607703705978,0,1,0,2,1,4,4,4
0.04177598747341699,0.017814346446139457,0.09205662000872819,0.09824669595141527,0.12078172188300657,0.0335253891930158,0.04108133937132012,1.6133213155515085e-05,0.06895660414004844,0.047043317406172826,0.07605533432827871,0.035799816580237176,0.09829644111392233,0.1059228891313818,0.12262736375976083,0,1,2,4,0,3,6,3
0.0701748406251607,0.02782007230015441,0.10492561902156639,0.040291774521623365,0.1253473737555752,0.006666740409137182,0.11569767405271959,0.003002132219258212,0.015896989405877044,0.05596079794669912,0.07516182881319933,0.028387879264412788,0.10207249545477921,0.10119256014913457,0.1274012220607029,1,0,1,1,4,0,7,1
0.019863471435018768,0.08751344533423165,0.11469599977184874,0.05003843456414985,0.14455023043765597,0.010076764853094257,0.1261172789525001,0.0001151438392397213,0.013055802821139098,0.05177880028545197,0.08904664520233917,0.028447304645133547,0.11770946035566678,0.0,0.14699121750253044,1,0,1,1,4,0,7,1
0.08322771589260182,0.017230635142974914,0.08860582477321806,0.09315077631000293,0.1184994285909133,0.016307544229505193,0.011964220938704197,0.11529841289469563,0.023392154042074093,0.09447934724650361,0.05512089126359537,0.0668606166460373,0.09649590248417604,0.0,0.11936652954499756,0,2,3,0,5,2,1,7
0.012946023501043112,0.08094493471109393,0.09662653755070244,0.10370296442420307,0.12148711533289938,0.0667780332607564,0.007532640682326432,0.0,0.007694278013311494,0.09301236600582352,0.04630470493036775,0.06807681670553824,0.09863636953175706,0.07369383930533574,0.12256337604484162,0,1,2,4,0,3,6,3
0.12443990118845061,0.008059092816027819,0.08587480119457254,0.10115465145948825,0.1273558739402508,0.04686302554419539,0.01214822996868845,0.0,0.007513469115183853,0.08681791351834414,0.1107652368819855,0.056388518525113,0.10369991765704219,0.0,0.12891936819065733,0,2,3,3,3,1,0,2
0.09691949043344043,0.007233190337950283,0.06290258348112528,0.07804133507685937,0.10587530042684347,0.05729665191608576,0.08041164522058494,0.0,0.02940136221166124,0.05601126382118333,0.09344726767667198,0.05116363220823489,0.08615065816305817,0.08788357370082084,0.10726204532548002,1,0,1,1,4,0,7,1
0.1238065181571249,0.009281341970925913,0.07682141836980248,0.11265003112923423,0.12541673390833366,0.008201413489543865,0.0007746070501688739,0.0,0.02599728073353306,0.07363084873323844,0.07214250716555963,0.05076401570873528,0.1021084685831958,0.09095869327813419,0.12744612172246977,0,1,0,2,1,4,5,8
0.14666718715024707,0.010540000747098667,0.009830136668715036,0.016344337503963653,0.14554396116953217,0.006508031786125864,0.13013667706371126,0.14488068843570154,0.01781636273206324,0.025379442585755398,0.0446424404127499,0.020783262150498305,0.11851893911131076,0.018731441526212908,0.14367709095631437,1,0,1,0,5,2,1,7
0.07981757216994519,0.01818217640990713,0.08147923531535277,0.08588281278329511,0.12067460654677123,0.04322160482704557,0.06904957143530446,0.0,0.012904916243828123,0.0808503787321188,0.04955796471112095,0.04608762942631346,0.09823701190147101,0.0917443358275232,0.12231018367000317,0,1,2,4,1,3,4,4
0.05844764014196413,0.03745597474533436,0.08351844085071676,0.042741315792073964,0.14355013631137112,0.0054620236694741375,0.1335353885715594,3.008334419071683e-07,0.045118032070584436,0.06725399252661506,0.05380735686224673,0.03998460155441268,0.11689528028392826,0.030231538004464202,0.1419979777818129,1,0,1,1,4,0,7,1
0.1189394950257045,0.00962394423625543,0.07377267389655284,0.12489046112162351,0.1256238944290379,0.013657941152428953,0.00028483253851600967,0.0,0.016814060629006724,0.08887495034011793,0.07035209410189018,0.04668786039660882,0.10176641285621775,0.08188102183833612,0.12683035743770335,0,1,0,2,1,4,4,8
0.13582855216497788,0.00935793336518248,0.11208207667687148,0.040109645918745294,0.13756765245425512,0.016161651050135905,0.015747991195137347,0.002529943577533591,0.01744678770366963,0.020809327834792817,0.06676258705624934,0.053104986048009575,0.11202354817730135,0.12071503036347127,0.139752286413667,0,1,0,2,2,6,3,5
0.12078809963437784,0.008183015475961945,0.08531348405939548,0.08250588978901081,0.12702725391663738,0.022911415182597514,0.04070575122181028,0.0,0.01987463589212305,0.09118950585797635,0.043718847866308974,0.059771313864792806,0.10334810663903986,0.06681989653386199,0.12784278406610572,0,2,0,2,1,4,4,4
0.10395445023741033,0.01178964599142295,0.07686274047684928,0.11187636216807344,0.12947202376970232,0.0423666400539293,0.009412468658075449,0.0,0.013786079155694254,0.015345133148916888,0.1107552386334793,0.06767034990704886,0.10527032935433958,0.07108772240882126,0.1303508160362369,0,1,0,2,2,6,5,8
0.07037780851613089,0.018009356387671618,0.0717204826684116,0.14187771406691105,0.14261147335391505,0.013441873386437006,0.01004147593280009,0.0,0.0168219399118205,0.07277906852391051,0.07046408219029335,0.0315320679860029,0.11608710683073137,0.08006007367636646,0.14417547656859758,0,1,2,4,1,4,5,8
0.028465784389617176,0.05857139389282112,0.1265506516038837,0.06849284705451684,0.12712122253235636,0.0105383066356204,0.03133150257492173,0.0,0.016401540301315916,0.09333700763834508,0.07621541955212337,0.02770894355265304,0.10351194323497155,0.10261959889673904,0.1291338381401148,0,1,2,4,0,3,6,3
0.09632620468497499,0.006985755895098723,0.0893906412586348,0.10132636481827546,0.11275836246889762,0.020024936983818617,0.0028349006058684205,0.0,0.04398116449786043,0.09668596642049311,0.083427635810512,0.0439644609835572,0.09173924255711906,0.09622075727973693,0.1143336057351527,0,1,0,2,1,4,4,4
0.01116888699937015,0.047527112862821325,0.05633071534339247,0.09254651305820881,0.1463002556461605,0.019523966178071336,0.016144152771801503,0.00018771238654403613,0.019845042989130063,0.10204528335165847,0.05811753201817024,0.08030847483865643,0.11913479465994828,0.08558534099134214,0.14523421590472418,0,1,2,4,0,3,6,3
0.12285562734774172,0.0076412101688855755,0.06637028144073404,0.11551910709114581,0.12070720904684079,0.019777577117371794,0.0005588873017136376,6.349261413349676e-05,0.040863139323680076,0.09711807074135205,0.09180943193565454,0.04140049263746447,0.09828450187819338,0.056485345907007684,0.12054562544808105,0,2,3,3,1,4,5,8
0.12447385479557432,0.019210562149960593,0.08755348616162803,0.10957154829315446,0.13977508604228378,0.006132720813159461,0.043671243888330026,0.0,0.03359888604913816,0.03288473356828382,0.08945174106204387,0.056050900187622474,0.11380466724166796,0.0016351245293343096,0.1421854452178187,0,2,3,3,3,1,0,2
